spike_source,source,feature_type,decode_window_s,update_dt_s,n_units,manifold_type,manifold_grouping,manifold_n_components,actual_n_features,explained_variance_ratio,manifold_transform_path,target_name,target_family,decoder_name,n_train_samples,n_test_samples,primary_metric,mean_position_error_cm,median_position_error_cm,p90_position_error_cm,r2_x,r2_y,r2,correlation,mae,rmse,mean_circular_error_deg,median_circular_error_deg,p90_circular_error_deg,mae_cm,rmse_cm,accuracy,balanced_accuracy,macro_f1,confusion_matrix,class_labels
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,position,continuous,ridge,8398,3600,mean_position_error_cm,19.858220353986617,18.395461140777343,34.4613945496716,0.7499867690198541,0.7713677141884108,,,,,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,position,continuous,pca_ridge,8398,3600,mean_position_error_cm,19.877212901376556,18.363820831318364,34.7093955838164,0.749721208080042,0.7704766601418578,,,,,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,position,continuous,random_forest_regressor,8398,3600,mean_position_error_cm,21.908264766270005,19.288422263734994,40.65895115158503,0.6717336667163243,0.7003256815855132,,,,,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,position,continuous,bayesian_place_decoder,8398,3600,mean_position_error_cm,17.85890814899885,13.1290373392385,39.12924215724974,0.6299292031392795,0.827365123370022,,,,,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,speed,continuous,ridge,8398,3600,r2,,,,,,0.5187722879820901,0.7248195674306914,2.905019649697027,3.7461086734391422,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,speed,continuous,pca_ridge,8398,3600,r2,,,,,,0.5212606015854064,0.7266502876467048,2.9000713550836705,3.7364110043348777,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,speed,continuous,random_forest_regressor,8398,3600,r2,,,,,,0.43667057762674455,0.6953103213976994,3.160329380762056,4.053090256895732,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,acceleration,continuous,ridge,8398,3600,r2,,,,,,0.0006985616798912408,0.10267660220600484,31.98248706026287,42.07966033224598,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,acceleration,continuous,pca_ridge,8398,3600,r2,,,,,,0.0021446107310894025,0.10454247437314053,31.94516924659617,42.049203415226664,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,acceleration,continuous,random_forest_regressor,8398,3600,r2,,,,,,0.016784316748451378,0.13076599183320195,31.695298365279207,41.73960818331444,,,,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,head_direction,continuous,ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,20.60477364797776,16.527925318624412,42.3533635398223,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,head_direction,continuous,pca_ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,20.59472122117553,16.173983738010634,42.45362824075434,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,head_direction,continuous,random_forest_regressor,8398,3600,mean_circular_error_deg,,,,,,,,,,24.541906380705743,19.160890187574424,51.028142025051864,,,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,distance_to_wall,continuous,ridge,8398,3600,r2,,,,,,0.44387415201904334,0.6944546918980833,,,,,,4.964262180899495,6.295190600567962,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,distance_to_wall,continuous,pca_ridge,8398,3600,r2,,,,,,0.4403235888282466,0.6927524782175899,,,,,,4.98340469003778,6.315254323571607,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,distance_to_wall,continuous,random_forest_regressor,8398,3600,r2,,,,,,0.39591276928241304,0.6454470195190269,,,,,,4.820184318312217,6.56103223041655,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,distance_to_wall,continuous,bayesian_place_decoder,8398,3600,r2,,,,,,0.22898207086267852,0.5795810140895868,,,,,,4.643307176234856,7.412327199456955,,,,,
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,spatial_context,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6516666666666666,0.6886643797746282,0.6602724568064571,"[[454, 13, 85], [97, 919, 552], [202, 305, 973]]","['center', 'corner', 'wall']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,spatial_context,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6022222222222222,0.6518694159998508,0.6120226837158914,"[[461, 16, 75], [130, 868, 570], [260, 381, 839]]","['center', 'corner', 'wall']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,spatial_context,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6036111111111111,0.5860367188395139,0.5868492312589848,"[[289, 163, 100], [142, 871, 467], [112, 443, 1013]]","['center', 'wall', 'corner']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,movement_state,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6297222222222222,0.6087988653550632,0.5188243158901155,"[[1330, 419, 76], [384, 859, 396], [2, 56, 78]]","['fast', 'slow', 'still']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,movement_state,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.6786111111111112,0.580913931947197,0.5537352899201129,"[[1366, 450, 9], [430, 1027, 182], [1, 85, 50]]","['fast', 'slow', 'still']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,wall_distance_bin,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.7113888888888888,0.6911603704415543,0.604871506136517,"[[113, 48, 4], [111, 481, 134], [63, 679, 1967]]","['center', 'middle', 'near_wall']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,wall_distance_bin,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.7613888888888889,0.6799073997805499,0.6486340516847794,"[[100, 59, 6], [73, 455, 198], [14, 509, 2186]]","['center', 'middle', 'near_wall']"
sorted,sorted,counts,0.1,0.05,200,none,,,200,,outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/counts_w0100ms,wall_distance_bin,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.7563888888888889,0.5357510471675376,0.5444107500827619,"[[2307, 384, 18], [305, 377, 44], [40, 86, 39]]","['near_wall', 'middle', 'center']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,position,continuous,ridge,8398,3600,mean_position_error_cm,30.56041231426442,29.741999435966683,48.9420065886296,0.3867546821964414,0.5520554313593975,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,position,continuous,pca_ridge,8398,3600,mean_position_error_cm,30.560412314264443,29.74199943596667,48.94200658862964,0.38675468219644116,0.5520554313593965,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,position,continuous,random_forest_regressor,8398,3600,mean_position_error_cm,28.73109755172067,26.775559086474317,51.44994789939321,0.37827276465443826,0.5761459600448917,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,position,continuous,bayesian_place_decoder,8398,3600,mean_position_error_cm,31.175267698825813,31.776840377093674,49.18273642240671,0.34836739688695895,0.5154111798558694,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,speed,continuous,ridge,8398,3600,r2,,,,,,-0.006142318213453679,0.028147319496360634,4.322525114589854,5.416699779541913,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,speed,continuous,pca_ridge,8398,3600,r2,,,,,,-0.006142318213453457,0.02814731949636056,4.322525114589854,5.416699779541913,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,speed,continuous,random_forest_regressor,8398,3600,r2,,,,,,-0.03182615021391677,0.020867929384165148,4.363708515224166,5.485400259772354,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,acceleration,continuous,ridge,8398,3600,r2,,,,,,-9.041382399588294e-05,0.0029945290400071856,31.92454626580823,42.096268569504375,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,acceleration,continuous,pca_ridge,8398,3600,r2,,,,,,-9.041382399588294e-05,0.0029945290400071856,31.92454626580823,42.096268569504375,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,acceleration,continuous,random_forest_regressor,8398,3600,r2,,,,,,-0.012464949699196204,-0.008024070982724422,32.181895256569995,42.35590523615431,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,head_direction,continuous,ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,46.018682149713264,36.6399809987407,99.83531167814388,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,head_direction,continuous,pca_ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,46.01868214971324,36.639980998740654,99.83531167814377,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,head_direction,continuous,random_forest_regressor,8398,3600,mean_circular_error_deg,,,,,,,,,,47.832478752376524,39.11222477528176,102.13785790594977,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,distance_to_wall,continuous,ridge,8398,3600,r2,,,,,,-0.1967741057554495,0.18415707352818486,,,,,,7.7566193699652,9.234820010566445,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,distance_to_wall,continuous,pca_ridge,8398,3600,r2,,,,,,-0.19677410575544863,0.18415707352818528,,,,,,7.756619369965196,9.234820010566443,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,distance_to_wall,continuous,random_forest_regressor,8398,3600,r2,,,,,,-0.31510614148643956,0.2301072447476291,,,,,,7.6432708278225965,9.680610493590969,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,distance_to_wall,continuous,bayesian_place_decoder,8398,3600,r2,,,,,,-2.412230222614132,0.3020486225171257,,,,,,12.369874344687798,15.593424648732999,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,spatial_context,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.32083333333333336,0.37863854315717665,0.31409332008017116,"[[332, 110, 110], [633, 570, 365], [810, 417, 253]]","['center', 'corner', 'wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,spatial_context,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.3788888888888889,0.43580691383486414,0.37398310274519503,"[[360, 105, 87], [654, 610, 304], [671, 415, 394]]","['center', 'corner', 'wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,spatial_context,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.3463888888888889,0.42648849492793595,0.3369077248360662,"[[393, 101, 58], [675, 603, 202], [651, 666, 251]]","['center', 'wall', 'corner']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,movement_state,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.3844444444444444,0.3206595562075825,0.2965536482676135,"[[495, 1005, 325], [467, 867, 305], [35, 79, 22]]","['fast', 'slow', 'still']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,movement_state,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.4361111111111111,0.3330356955272184,0.3267098786413662,"[[747, 925, 153], [675, 810, 154], [51, 72, 13]]","['fast', 'slow', 'still']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,wall_distance_bin,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.3647222222222222,0.30598677807980135,0.26687263916277465,"[[43, 77, 45], [349, 187, 190], [681, 945, 1083]]","['center', 'middle', 'near_wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,wall_distance_bin,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.4486111111111111,0.3906108299342972,0.3338194554581218,"[[48, 88, 29], [267, 300, 159], [560, 882, 1267]]","['center', 'middle', 'near_wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,2.0,2,"[0.05258741172780105, 0.03684214616663042]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k2_w0100ms,wall_distance_bin,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.3275,0.41739045544542375,0.2782528185538476,"[[810, 1164, 735], [65, 274, 387], [2, 68, 95]]","['near_wall', 'middle', 'center']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,position,continuous,ridge,8398,3600,mean_position_error_cm,28.34407355464549,27.276452643754286,46.46662530603973,0.4585427258515232,0.6110767138033947,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,position,continuous,pca_ridge,8398,3600,mean_position_error_cm,28.344073554645487,27.276452643754304,46.46662530603983,0.45854272585152356,0.6110767138033942,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,position,continuous,random_forest_regressor,8398,3600,mean_position_error_cm,25.666846782403162,23.14909601977122,48.637465428400176,0.4413133250363013,0.6752348648056135,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,position,continuous,bayesian_place_decoder,8398,3600,mean_position_error_cm,28.485079394507693,28.03575578142903,46.99248244662663,0.44999695466903344,0.5887568724880026,,,,,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,speed,continuous,ridge,8398,3600,r2,,,,,,-0.011967128989787579,0.0663172086520224,4.317009985553117,5.432356470375859,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,speed,continuous,pca_ridge,8398,3600,r2,,,,,,-0.011967128989787579,0.06631720865202237,4.317009985553117,5.432356470375859,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,speed,continuous,random_forest_regressor,8398,3600,r2,,,,,,-0.04827758490893164,0.05906506082160991,4.382606787599802,5.528956936481194,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,acceleration,continuous,ridge,8398,3600,r2,,,,,,0.0007925105691921619,0.02869133473267618,31.917901422403165,42.077682235286964,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,acceleration,continuous,pca_ridge,8398,3600,r2,,,,,,0.0007925105691921619,0.028691334732676193,31.917901422403165,42.077682235286964,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,acceleration,continuous,random_forest_regressor,8398,3600,r2,,,,,,-0.010406970546733119,-0.0028321988504581303,32.17296229858599,42.31283613525115,,,,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,head_direction,continuous,ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,32.94964044788385,25.54944882012891,70.36762119251416,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,head_direction,continuous,pca_ridge,8398,3600,mean_circular_error_deg,,,,,,,,,,32.94964044788385,25.549448820128976,70.36762119251405,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,head_direction,continuous,random_forest_regressor,8398,3600,mean_circular_error_deg,,,,,,,,,,35.152294219594665,26.662339557462587,74.50883203083315,,,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,distance_to_wall,continuous,ridge,8398,3600,r2,,,,,,-0.17973632437372067,0.20793487930817658,,,,,,7.746740927721959,9.168848972957148,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,distance_to_wall,continuous,pca_ridge,8398,3600,r2,,,,,,-0.17973632437371978,0.20793487930817697,,,,,,7.746740927721957,9.168848972957145,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,distance_to_wall,continuous,random_forest_regressor,8398,3600,r2,,,,,,-0.2500376924790688,0.30186817037247404,,,,,,7.291357549083798,9.438085289429567,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,distance_to_wall,continuous,bayesian_place_decoder,8398,3600,r2,,,,,,-2.062121989032857,0.33198834567118507,,,,,,11.975994912757836,14.771805730471375,,,,,
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,spatial_context,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.3408333333333333,0.41171657460477334,0.334024162975908,"[[377, 95, 80], [657, 584, 327], [801, 413, 266]]","['center', 'corner', 'wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,spatial_context,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.42527777777777775,0.47280015707810735,0.41904988420260786,"[[360, 93, 99], [597, 659, 312], [541, 427, 512]]","['center', 'corner', 'wall']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,spatial_context,categorical,bayesian_place_decoder_derived_context,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.34805555555555556,0.43750751083825623,0.34090527097849627,"[[419, 84, 49], [698, 569, 213], [714, 589, 265]]","['center', 'wall', 'corner']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,movement_state,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.4038888888888889,0.3129741033959866,0.3125285207011417,"[[902, 544, 379], [697, 536, 406], [73, 47, 16]]","['fast', 'slow', 'still']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,movement_state,categorical,random_forest_classifier,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.465,0.3426054314677638,0.3413558498875537,"[[872, 831, 122], [707, 793, 139], [64, 63, 9]]","['fast', 'slow', 'still']"
sorted,sorted,global_pca,0.1,0.05,200,pca,,3.0,3,"[0.05258741172780105, 0.03684214616663042, 0.028476940814613404]",outputs/ratinabox_003/decoder_comparison_manifold/models/manifold_transforms/global_pca_k3_w0100ms,wall_distance_bin,categorical,logistic_regression,8398,3600,balanced_accuracy,,,,,,,,,,,,,,,0.37444444444444447,0.3608664923675495,0.28442486068352657,"[[67, 67, 31], [345, 202, 179], [559, 1071, 1079]]","['center', 'middle', 'near_wall']"
